C1,C2,C3,C4,C5,C6,C7,C8,Confirmed,Country/Region,Date,Deaths,Recovered,estagio,peak,postinflex,preinflex
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,850.0,Netherlands,03/31/2020,175.0,3.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1029.0,Netherlands,04/01/2020,135.0,10.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1092.0,Netherlands,04/02/2020,166.0,10.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1033.0,Netherlands,04/03/2020,149.0,10.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,906.0,Netherlands,04/04/2020,166.0,12.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1226.0,Netherlands,04/05/2020,115.0,7.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,973.0,Netherlands,04/06/2020,103.0,8.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,783.0,Netherlands,04/07/2020,234.0,22.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,973.0,Netherlands,04/08/2020,147.0,22.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1221.0,Netherlands,04/09/2020,148.0,28.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1346.0,Netherlands,04/10/2020,117.0,37.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1322.0,Netherlands,04/11/2020,133.0,41.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1175.0,Netherlands,04/12/2020,94.0,45.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.0,Netherlands,04/13/2020,86.0,45.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,870.0,Netherlands,04/14/2020,122.0,47.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,736.0,Netherlands,04/15/2020,190.0,54.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1067.0,Netherlands,04/16/2020,182.0,61.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1236.0,Netherlands,04/17/2020,144.0,65.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1147.0,Netherlands,04/18/2020,142.0,67.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1072.0,Netherlands,04/19/2020,84.0,72.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,750.0,Netherlands,04/20/2020,67.0,72.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,729.0,Netherlands,04/21/2020,165.0,74.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,715.0,Netherlands,04/22/2020,139.0,101.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,889.0,Netherlands,04/23/2020,124.0,101.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,808.0,Netherlands,04/24/2020,112.0,102.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,655.0,Netherlands,04/25/2020,120.0,102.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,656.0,Netherlands,04/26/2020,67.0,117.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,400.0,Netherlands,04/27/2020,43.0,117.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172.0,Netherlands,04/28/2020,48.0,117.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,386.0,Netherlands,04/29/2020,145.0,119.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,514.0,Netherlands,04/30/2020,84.0,125.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,477.0,Netherlands,05/01/2020,98.0,138.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,445.0,Netherlands,05/02/2020,94.0,138.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,335.0,Netherlands,05/03/2020,69.0,138.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,199.0,Netherlands,05/04/2020,26.0,138.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,318.0,Netherlands,05/05/2020,87.0,139.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232.0,Netherlands,05/06/2020,36.0,146.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,455.0,Netherlands,05/07/2020,85.0,147.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,319.0,Netherlands,05/08/2020,71.0,147.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,289.0,Netherlands,05/09/2020,64.0,149.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,Netherlands,05/10/2020,18.0,149.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,161.0,Netherlands,05/11/2020,16.0,149.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196.0,Netherlands,05/12/2020,54.0,149.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,Netherlands,05/13/2020,52.0,157.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,Netherlands,05/14/2020,28.0,159.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,Netherlands,05/15/2020,53.0,159.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190.0,Netherlands,05/16/2020,27.0,167.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,Netherlands,05/17/2020,10.0,167.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,Netherlands,05/18/2020,14.0,167.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0,Netherlands,05/19/2020,21.0,167.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.0,Netherlands,05/20/2020,33.0,169.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253.0,Netherlands,05/21/2020,27.0,169.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.0,Netherlands,05/22/2020,13.0,174.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177.0,Netherlands,05/23/2020,23.0,174.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172.0,Netherlands,05/24/2020,11.0,174.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210.0,Netherlands,05/25/2020,8.0,174.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,Netherlands,05/26/2020,26.0,174.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190.0,Netherlands,05/27/2020,15.0,177.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,182.0,Netherlands,05/28/2020,32.0,178.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,176.0,Netherlands,05/29/2020,28.0,178.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,Netherlands,05/30/2020,20.0,178.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,185.0,Netherlands,05/31/2020,5.0,178.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,104.0,Netherlands,06/01/2020,6.0,179.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,103.0,Netherlands,06/02/2020,5.0,180.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,87.0,Netherlands,06/03/2020,10.0,180.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,209.0,Netherlands,06/04/2020,13.0,180.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,210.0,Netherlands,06/05/2020,15.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,183.0,Netherlands,06/06/2020,6.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,239.0,Netherlands,06/07/2020,2.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165.0,Netherlands,06/08/2020,3.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,164.0,Netherlands,06/09/2020,15.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,185.0,Netherlands,06/10/2020,11.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,164.0,Netherlands,06/11/2020,2.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,210.0,Netherlands,06/12/2020,9.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,179.0,Netherlands,06/13/2020,4.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,143.0,Netherlands,06/14/2020,2.0,181.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,165.0,Netherlands,06/15/2020,6.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,140.0,Netherlands,06/16/2020,5.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,117.0,Netherlands,06/17/2020,4.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,115.0,Netherlands,06/18/2020,4.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,107.0,Netherlands,06/19/2020,3.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,76.0,Netherlands,06/20/2020,8.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,91.0,Netherlands,06/21/2020,1.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,Netherlands,06/22/2020,0.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,64.0,Netherlands,06/23/2020,5.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,82.0,Netherlands,06/24/2020,2.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,110.0,Netherlands,06/25/2020,3.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,91.0,Netherlands,06/26/2020,3.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,69.0,Netherlands,06/27/2020,2.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,73.0,Netherlands,06/28/2020,0.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,78.0,Netherlands,06/29/2020,2.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,Netherlands,06/30/2020,6.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,62.0,Netherlands,07/01/2020,2.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,78.0,Netherlands,07/02/2020,3.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,75.0,Netherlands,07/03/2020,2.0,186.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,63.0,Netherlands,07/04/2020,6.0,187.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,73.0,Netherlands,07/05/2020,1.0,187.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0,Netherlands,07/06/2020,1.0,187.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,37.0,Netherlands,07/07/2020,4.0,187.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,Netherlands,07/08/2020,3.0,187.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,Netherlands,07/09/2020,2.0,192.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,Netherlands,07/10/2020,0.0,192.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,81.0,Netherlands,07/11/2020,1.0,193.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,101.0,Netherlands,07/12/2020,0.0,193.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,71.0,Netherlands,07/13/2020,0.0,193.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,Netherlands,07/14/2020,0.0,193.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,109.0,Netherlands,07/15/2020,1.0,193.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,101.0,Netherlands,07/16/2020,1.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,110.0,Netherlands,07/17/2020,1.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,127.0,Netherlands,07/18/2020,0.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,146.0,Netherlands,07/19/2020,0.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,187.0,Netherlands,07/20/2020,0.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,165.0,Netherlands,07/21/2020,0.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,168.0,Netherlands,07/22/2020,3.0,194.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,165.0,Netherlands,07/23/2020,0.0,195.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,197.0,Netherlands,07/24/2020,0.0,195.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,147.0,Netherlands,07/25/2020,1.0,196.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,294.0,Netherlands,07/26/2020,19.0,196.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,146.0,Netherlands,07/27/2020,0.0,196.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,223.0,Netherlands,07/28/2020,4.0,196.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,248.0,Netherlands,07/29/2020,2.0,196.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,354.0,Netherlands,07/30/2020,0.0,200.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,341.0,Netherlands,07/31/2020,0.0,200.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,431.0,Netherlands,08/01/2020,1.0,200.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,387.0,Netherlands,08/02/2020,2.0,206.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,378.0,Netherlands,08/03/2020,0.0,207.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,493.0,Netherlands,08/04/2020,1.0,207.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,471.0,Netherlands,08/05/2020,3.0,207.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,715.0,Netherlands,08/06/2020,0.0,235.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,652.0,Netherlands,08/07/2020,1.0,237.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,600.0,Netherlands,08/08/2020,4.0,237.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,643.0,Netherlands,08/09/2020,0.0,237.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,698.0,Netherlands,08/10/2020,0.0,237.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,333.0,Netherlands,08/11/2020,0.0,244.0,5.0,77.0,100.0,54.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1327.0,Netherlands,08/12/2020,20.0,253.0,5.0,77.0,100.0,54.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,New Zealand,02/28/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,02/29/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/01/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/02/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/03/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,New Zealand,03/04/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/05/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,New Zealand,03/06/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,New Zealand,03/07/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/08/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/09/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/10/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/11/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/12/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/13/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,New Zealand,03/14/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,New Zealand,03/15/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,New Zealand,03/16/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,New Zealand,03/17/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,New Zealand,03/18/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,New Zealand,03/19/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,New Zealand,03/20/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,New Zealand,03/21/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,New Zealand,03/22/2020,0.0,0.0,5.0,70.0,78.0,62.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,New Zealand,03/23/2020,0.0,0.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,New Zealand,03/24/2020,0.0,12.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,New Zealand,03/25/2020,0.0,22.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,New Zealand,03/26/2020,0.0,27.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,New Zealand,03/27/2020,0.0,37.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,New Zealand,03/28/2020,0.0,50.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,New Zealand,03/29/2020,1.0,56.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.0,New Zealand,03/30/2020,0.0,63.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,New Zealand,03/31/2020,0.0,74.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,New Zealand,04/01/2020,0.0,83.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,New Zealand,04/02/2020,0.0,92.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,New Zealand,04/03/2020,0.0,103.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,New Zealand,04/04/2020,0.0,127.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,New Zealand,04/05/2020,0.0,156.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,New Zealand,04/06/2020,0.0,176.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,New Zealand,04/07/2020,0.0,241.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,New Zealand,04/08/2020,0.0,282.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,New Zealand,04/09/2020,0.0,317.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,New Zealand,04/10/2020,1.0,373.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,New Zealand,04/11/2020,2.0,422.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,New Zealand,04/12/2020,0.0,471.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,New Zealand,04/13/2020,1.0,546.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,New Zealand,04/14/2020,4.0,628.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,New Zealand,04/15/2020,0.0,728.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,New Zealand,04/16/2020,0.0,770.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,New Zealand,04/17/2020,2.0,816.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,New Zealand,04/18/2020,0.0,867.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,New Zealand,04/19/2020,1.0,912.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,New Zealand,04/20/2020,0.0,974.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,New Zealand,04/21/2020,1.0,1006.0,5.0,70.0,78.0,62.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,New Zealand,04/22/2020,1.0,1036.0,5.0,70.0,78.0,62.0
